high_z_candidate,match_status,relics_match_id,nearest_relics_id,raw_separation_arcsec,corrected_separation_arcsec,raw_delta_ra_arcsec,raw_delta_dec_arcsec,corrected_delta_ra_arcsec,corrected_delta_dec_arcsec,ra_offset_arcsec,dec_offset_arcsec,match_radius_arcsec,selection_min_z_phot,selection_min_z025,selection_min_z500,selection_max_z_phot_risk,selection_min_nusefilt,jwst_id,jwst_ra,jwst_dec,jwst_f090w_tot_1,jwst_f090w_etot_1,jwst_f115w_tot_1,jwst_f115w_etot_1,jwst_f150w_tot_1,jwst_f150w_etot_1,jwst_f200w_tot_1,jwst_f200w_etot_1,jwst_f210m_tot_1,jwst_f210m_etot_1,jwst_f277w_tot_1,jwst_f277w_etot_1,jwst_f300m_tot_1,jwst_f300m_etot_1,jwst_f356w_tot_1,jwst_f356w_etot_1,jwst_f410m_tot_1,jwst_f410m_etot_1,jwst_f444w_tot_1,jwst_f444w_etot_1,jwst_f606w_tot_1,jwst_f606w_etot_1,jwst_f814w_tot_1,jwst_f814w_etot_1,jwst_f090w_tot_2,jwst_f090w_etot_2,jwst_f115w_tot_2,jwst_f115w_etot_2,jwst_f150w_tot_2,jwst_f150w_etot_2,jwst_f200w_tot_2,jwst_f200w_etot_2,jwst_f210m_tot_2,jwst_f210m_etot_2,jwst_f277w_tot_2,jwst_f277w_etot_2,jwst_f300m_tot_2,jwst_f300m_etot_2,jwst_f356w_tot_2,jwst_f356w_etot_2,jwst_f410m_tot_2,jwst_f410m_etot_2,jwst_f444w_tot_2,jwst_f444w_etot_2,jwst_f606w_tot_2,jwst_f606w_etot_2,jwst_f814w_tot_2,jwst_f814w_etot_2,jwst_f090w_tot_3,jwst_f090w_etot_3,jwst_f115w_tot_3,jwst_f115w_etot_3,jwst_f150w_tot_3,jwst_f150w_etot_3,jwst_f200w_tot_3,jwst_f200w_etot_3,jwst_f210m_tot_3,jwst_f210m_etot_3,jwst_f277w_tot_3,jwst_f277w_etot_3,jwst_f300m_tot_3,jwst_f300m_etot_3,jwst_f356w_tot_3,jwst_f356w_etot_3,jwst_f410m_tot_3,jwst_f410m_etot_3,jwst_f444w_tot_3,jwst_f444w_etot_3,jwst_flag_bcg,jwst_flag_star,jwst_nusefilt,jwst_z_ml,jwst_z_ml_chi2,jwst_z_ml_risk,jwst_lc_min,jwst_lc_max,jwst_z_phot,jwst_z_phot_chi2,jwst_z_phot_risk,jwst_z_min_risk,jwst_min_risk,jwst_z_raw_chi2,jwst_raw_chi2,jwst_z025,jwst_z160,jwst_z500,jwst_z840,jwst_z975,jwst_Separation,relics_id,relics_RA,relics_Dec,relics_x,relics_y,relics_fwhm,relics_area,relics_stel,relics_ell,relics_theta,relics_nf5sig,relics_nfobs,relics_f435w_mag,relics_f435w_magerr,relics_f435w_flux,relics_f435w_fluxerr,relics_f435w_fluxnJy,relics_f435w_fluxnJyerr,relics_f435w_sig,relics_f606w_mag,relics_f606w_magerr,relics_f606w_flux,relics_f606w_fluxerr,relics_f606w_fluxnJy,relics_f606w_fluxnJyerr,relics_f606w_sig,relics_f814w_mag,relics_f814w_magerr,relics_f814w_flux,relics_f814w_fluxerr,relics_f814w_fluxnJy,relics_f814w_fluxnJyerr,relics_f814w_sig,relics_f105w_mag,relics_f105w_magerr,relics_f105w_flux,relics_f105w_fluxerr,relics_f105w_fluxnJy,relics_f105w_fluxnJyerr,relics_f105w_sig,relics_f125w_mag,relics_f125w_magerr,relics_f125w_flux,relics_f125w_fluxerr,relics_f125w_fluxnJy,relics_f125w_fluxnJyerr,relics_f125w_sig,relics_f140w_mag,relics_f140w_magerr,relics_f140w_flux,relics_f140w_fluxerr,relics_f140w_fluxnJy,relics_f140w_fluxnJyerr,relics_f140w_sig,relics_f160w_mag,relics_f160w_magerr,relics_f160w_flux,relics_f160w_fluxerr,relics_f160w_fluxnJy,relics_f160w_fluxnJyerr,relics_f160w_sig,relics_bright_mag,relics_bright_magerr,relics_zb,relics_zbmin,relics_zbmax,relics_tb,relics_odds,relics_chisq,relics_chisq2,relics_M0,relics_zml,relics_tml
1,matched,835,835,0.550177,0.025992,0.549778,0.020932,0.013315,0.022322,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,4220,289.26734717496015,-33.51745128543167,0.15667991709495216,0.00900190358317163,0.39566408017079807,0.011196776822354008,0.3916046382877572,0.011054103603663976,0.3764336572339419,0.009964987810187733,0.3723587382601787,0.011035923825570426,0.21973340378513512,0.005830253683332652,0.19938189816118174,0.006398751017768409,0.24252570901171563,0.005553756991897023,0.22759696330658485,0.006747329440500498,0.17021505523600683,0.005344694997421815,0.0021702178256453823,0.00816557007153811,0.08377367924319395,0.011005314375158162,0.16270572001250705,0.010069164195566825,0.4234884899679679,0.011724049681580213,0.4212174342794741,0.011817162701750351,0.41103785458864706,0.01070167917189235,0.38971441485379116,0.011629684621913104,0.24034558014386365,0.006248950085184438,0.21438851876603876,0.006913913506817524,0.2583681591657862,0.005941094686194605,0.24590489776474858,0.0075052727425843156,0.18359845272108782,0.006139880455029101,0.007906706852863899,0.009674406097564286,0.09306745846158954,0.012896178034857916,0.15433423874770277,0.011893064622535336,0.4177615361058156,0.013419951410709726,0.41349323215800154,0.013572708130796623,0.4139721906936349,0.012087833302134398,0.3702253966964191,0.013186271741227922,0.24140838022007136,0.0071768368285866965,0.21082632571682908,0.008022735437689634,0.25307693826002575,0.006758481360071252,0.239293057287944,0.008731357991264866,0.18047336458724073,0.007323217019829749,0,0,12,6.567066,61.290962,0.0039355536,5920.818879556313,44037.13906510422,6.567066,61.290962,0.0039355536,6.5379505,0.004206517,6.5379505,61.593002,6.4093943,6.4930387,6.563339,6.622017,6.6969266,0.0,835,289.2671640,-33.5174571,2658.396,2880.350,0.191,39,0.98,0.091,-73.6,5,7,27.8764,0.4640,0.1304,0.0695,25.6715,13.6876,1.88,27.6789,0.2797,0.3369,0.0990,30.7918,9.0492,3.40,26.5758,0.1372,0.5590,0.0753,85.0515,11.4603,7.42,25.6378,0.0859,1.7883,0.1473,201.7836,16.6187,12.14,25.2603,0.1036,2.4434,0.2446,285.6740,28.5958,9.99,25.3061,0.0871,2.8742,0.2400,273.8818,22.8681,11.98,25.3091,0.0624,1.7984,0.1064,273.1263,16.1552,16.91,25.3748,27.7592,0.965,0.612,1.400,6.60,0.384,1.391,1.066,26.5760,0.96,6.60
1,unmatched,,807,1.641284,1.118616,1.611897,-0.309192,1.075434,-0.307802,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,4222,289.2618671509394,-33.51742008664742,-0.022493577152029032,0.017706019406038016,-0.02655220211799954,0.01951239604740584,-0.03305514542711939,0.019849499227780176,-0.020928512141684414,0.016406976692047145,-0.009524516386403063,0.018821324018895996,0.05349938136870505,0.014028130362583699,0.04433914007306358,0.015088391149747471,0.06038973429641686,0.012401472441304765,0.057286328452297454,0.01707540560994213,0.048317832176945574,0.01438267732053104,0.010192525150728283,0.02330518765054266,0.06745966252841971,0.031223136590730328,-0.02814046475758481,0.013229705951196193,-0.024064205922290034,0.014713958118453975,-0.0404848226146281,0.015004033418278656,-0.025061882591411,0.012300341890797258,-0.006990143238979671,0.01421215619171174,0.05424870903360105,0.01050078878469919,0.034510892927822175,0.01134610104876144,0.05325922953755201,0.009359557425234056,0.04861690899743209,0.01274461574352311,0.048214902646082004,0.010836852844539174,0.015340953946335808,0.017820021966638542,0.03546774158015957,0.02333516746247191,-0.038393347407595584,0.013119185822380672,-0.02571773720542348,0.014602781133319887,-0.05336166898760672,0.014932495479762683,-0.03144667259742594,0.01218432273888518,-0.0043324957720505845,0.014227802448226579,0.058082499504271,0.010162391103875623,0.023084079086538437,0.011032235522460828,0.05392243960143456,0.009229991915587014,0.05220376139504854,0.012411408419905443,0.044434509582135635,0.010599477346639284,0,0,12,18.216127,12.596749,0.19929841,5920.818879556313,44037.13906510422,18.216127,12.596749,0.19929841,18.105005,0.19950406,18.297012,12.5976715,6.4567347,16.67304,18.244963,19.907742,21.63777,0.0,807,289.2613301,-33.5173342,2950.227,2887.704,0.495,14,0.00,0.326,-62.4,0,7,99.0000,28.9013,-0.1473,0.0507,-28.9892,9.9882,-2.90,29.6197,0.8710,0.0564,0.0694,5.1536,6.3412,0.81,27.8203,0.2938,0.1777,0.0552,27.0314,8.3995,3.22,27.5044,0.2984,0.3205,0.1014,36.1622,11.4382,3.16,27.2420,0.3748,0.3938,0.1623,46.0472,18.9815,2.43,27.5757,0.4058,0.3554,0.1610,33.8612,15.3441,2.21,27.5443,0.2882,0.2295,0.0698,34.8571,10.5956,3.29,27.8190,28.2042,0.817,0.336,5.704,7.80,0.097,0.061,0.496,27.8200,5.34,10.10
1,unmatched,,818,1.227053,1.753536,-1.193599,0.284571,-1.730062,0.285961,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,4241,289.24847791754695,-33.51729255245613,0.03795981853167356,0.0045435351112139205,0.056707753342443185,0.005006195771651694,0.05758142423895372,0.005073770827175722,0.046619561501571774,0.004042922112835151,0.04610734755409576,0.0046715560813463545,0.027701244379094006,0.003043611995924918,0.0264070990087611,0.003422686291749432,0.019495765120172908,0.0028209210252674974,0.01790714709554384,0.00377297707969956,0.01651490262631775,0.0032448693492686765,0.0056764388477682885,0.005464047803384733,0.0170355228279346,0.007183587690930855,0.04922225131681927,0.00585362832841055,0.07085784611853706,0.006385425633556732,0.07142589197105331,0.006425597794669339,0.056265654983202865,0.0051026483819415075,0.05758088574055344,0.0059200747359327965,0.03220627306188476,0.0038649031795673344,0.030834645651141808,0.004318367942415063,0.01838347531007927,0.0035714782721347673,0.01803371674471519,0.0048731077893717795,0.01746109815444153,0.004203452164215312,0.0020245046735205005,0.007111288463314234,0.017446506302801954,0.0093422150094299,0.06105900351994812,0.008131480130199613,0.08353021832255474,0.00880893422945053,0.0867372429097724,0.008777756866625849,0.06340659662953782,0.006974030087026268,0.07026195429982535,0.008172580005827278,0.03315712553967077,0.0052577762833641364,0.03305199047999476,0.005894520686435323,0.015400108307271013,0.00489904141296002,0.016191320705394367,0.006724499331895163,0.0211018913452472,0.005810327687507061,0,0,12,6.308951,12.165579,0.029332045,5920.818879556313,44037.13906510422,6.308951,12.165579,0.029332045,6.3151703,0.029594477,6.3151703,12.167635,5.915166,6.137758,6.2938504,6.4313097,6.5511837,0.0,818,289.2488756,-33.5173716,3573.237,2885.372,0.199,10,0.79,0.449,15.8,2,3,28.8470,0.4978,0.0533,0.0310,10.5003,6.1083,1.72,27.5623,0.1271,0.3751,0.0466,34.2826,4.2566,8.05,26.5126,0.0652,0.5925,0.0367,90.1487,5.5795,16.16,-99.0000,0.0000,-1.07665e+30,inf,-1.214829e+32,inf,-0.00,-99.0000,0.0000,-1.05663e+30,inf,-1.235386e+32,inf,-0.00,-99.0000,0.0000,-1.04531e+30,inf,-9.960611e+31,inf,-0.00,-99.0000,0.0000,-2.06958e+30,inf,-3.143109e+32,inf,-0.00,26.5820,29.5335,0.674,0.384,4.300,6.20,0.196,0.000,0.009,26.5130,0.55,5.90
1,matched,788,788,0.528147,0.057957,0.524932,-0.058189,-0.011531,-0.056799,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,4251,289.28712669616584,-33.51719636357007,0.4483096054285719,0.008499453493869082,0.7060762329556433,0.010505433643894646,0.7192506879812055,0.009980120111961257,0.6163396820339281,0.008095962315432663,0.5969737297650265,0.009375947484733542,0.3619991024846876,0.006129422242878396,0.3116590014437965,0.006641900853898323,0.3123172196969703,0.00541528648445954,0.28955749394293573,0.006694167761058609,0.22309756723946245,0.005225081980943469,0.037082395267088585,0.00781386644014748,0.22634968494848268,0.011492623706893919,0.48639581918491226,0.008759694493042786,0.7711314510710121,0.010313642220114634,0.7809267889002187,0.010006047664935928,0.6762742425320754,0.008277772305074729,0.6517795872850254,0.009533767129863308,0.3930480653024654,0.006277421557662037,0.33299232428054165,0.00684771898395433,0.33456025190773503,0.005678868317113267,0.3091066832146702,0.007270089806322928,0.2408777356628496,0.00591148597194337,0.042601266886095286,0.00922302453424,0.3000860626869972,0.013242189598928401,0.47852914366514304,0.00983139225753017,0.7676743001249388,0.011285606766146806,0.7712231918443916,0.011086575546549531,0.6760503770174366,0.009225352445229122,0.6469155502551757,0.010523418786663163,0.39000760243003496,0.006929664833831649,0.3216206305641208,0.007598783632456884,0.3258813326078735,0.006328483929099315,0.29979336969944465,0.00826810614835539,0.239935689686446,0.006905726895579996,0,0,12,6.1485558,65.55436,0.004311005,5920.818879556313,44037.13906510422,6.1485558,65.55436,0.004311005,6.1703205,0.0052273646,6.1703205,65.649414,5.9969773,6.063755,6.1401744,6.203426,6.264535,0.0,788,289.2869518,-33.5171802,1668.546,2896.899,0.202,65,0.95,0.016,67.7,5,6,-99.0000,0.0000,0.0000,0.0854,0.0034,16.8141,0.00,27.3538,0.2660,0.4545,0.1262,41.5424,11.5312,3.60,25.2923,0.0577,1.8230,0.0996,277.3810,15.1486,18.31,24.6925,0.0507,4.2711,0.2041,481.9302,23.0274,20.93,24.5310,0.0717,4.7830,0.3265,559.2193,38.1790,14.65,24.6318,0.0636,5.3487,0.3226,509.6750,30.7407,16.58,24.6568,0.0460,3.2796,0.1419,498.0773,21.5542,23.11,24.6078,27.4454,5.392,5.106,5.674,9.40,0.915,0.755,0.536,25.2920,5.44,9.50
1,unmatched,,855,1.613642,1.164422,1.429432,-0.748708,0.892969,-0.747318,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,4266,289.2579900545948,-33.51702117457396,0.11294746465072834,0.047457154678202454,0.2821271669510702,0.052889646846650415,0.21726187463419327,0.052856342238994686,0.15952860978729036,0.042034337605600706,0.19046572875760054,0.04922194136143843,0.15980395593503474,0.03338879031686043,0.009573839551317744,0.03520414402000754,0.09703940477150383,0.030250559520967807,0.028998969374373778,0.040063827417974145,0.0447673795442443,0.03480172177944701,0.0016756748343566053,0.062479749986860504,-0.033187943127260845,0.07977505778920914,0.16163592323618245,0.04279369797574476,0.3549861514342541,0.04836838165807247,0.29442055747232193,0.048239303208026094,0.1824653760803743,0.038542964353567036,0.23069318349027199,0.04530577079350843,0.1799182157604134,0.030275320865171994,0.020239297423056822,0.03237657582529748,0.09495740145511032,0.02750276914145521,0.02105296975769672,0.0367893032561174,0.037470056249085774,0.03208974720353058,-0.00475925686727732,0.05834766918345475,-0.052683453291288415,0.07389360522626245,0.18832598592928765,0.038824677193527446,0.3903391899485545,0.044103560525179455,0.34559532518477104,0.0437903698461165,0.19249269430706076,0.03509840490069524,0.2595432023706296,0.04164336952839618,0.18880906796869812,0.027326361556737438,0.032996530441289744,0.029800379790972074,0.08864946913528521,0.02506389655571068,0.0234459168618864,0.03372702253807977,0.04304675467822919,0.029403438595972383,0,0,12,6.683365,12.482219,0.07605702,5920.818879556313,44037.13906510422,6.683365,12.482219,0.07605702,6.690227,0.07606538,6.690227,12.48277,5.9728155,6.412657,6.6930113,6.988803,7.5939884,0.0,855,289.2575138,-33.5168132,3141.132,2918.943,0.212,76,0.77,0.287,-82.1,6,7,27.4956,0.4292,0.1852,0.0898,36.4565,17.6771,2.06,25.9884,0.0862,1.5985,0.1320,146.0979,12.0651,12.11,25.5255,0.0717,1.4707,0.1005,223.7688,15.2864,14.64,25.0492,0.0695,3.0754,0.2034,347.0061,22.9483,15.12,25.0054,0.1075,3.0900,0.3217,361.2713,37.6123,9.61,25.0024,0.0881,3.8019,0.3213,362.2741,30.6164,11.83,24.8707,0.0557,2.6932,0.1416,409.0138,21.5122,19.01,24.9293,28.0683,0.405,0.147,3.634,7.40,0.334,0.272,0.542,25.5260,0.07,2.70
1,unmatched,,741,0.206350,0.468837,0.102588,-0.179042,-0.433875,-0.177652,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,4315,289.2894058799079,-33.516771633820575,-0.006136287288359138,0.009056230020571578,-0.004627605612519978,0.010067767570416972,-6.083822690525122E-5,0.009773890298258208,-0.0022823258419263424,0.008171489209968264,-0.009405320564836422,0.008968923712408365,0.03996360083394988,0.0083940299263037,0.04915753610133566,0.010254502976620769,0.04217452592421487,0.009236869898075038,0.07123987987651216,0.012113786267209863,0.03198309943079132,0.013122176746030445,0.003940291747844321,0.008668259591196147,-0.004712868830953618,0.010714178470336748,-0.01217721056293626,0.010829129513987307,-0.008352005229415989,0.01207287081827853,-0.002521633925893167,0.011764422869248002,-0.00239019424641672,0.009797697174621273,-0.016215095996766214,0.010793682030233695,0.04323305734151634,0.008810279238100285,0.04773625263878354,0.010280941283500314,0.04476796060093875,0.009017940148034621,0.07033669658190314,0.012064253207620102,0.030858013431272334,0.012777963502466735,0.004970945515394115,0.010098639217720893,-0.007294239448306892,0.012880028155066408,-0.02164289858131269,0.014083562862844502,-0.015714494302099594,0.015473968989487073,-0.0059012942056433215,0.015379239613954314,-0.0021610024119218213,0.012634065981433467,-0.02437094715496102,0.014158153295946383,0.04373704741208371,0.010659387182261944,0.042955767585329284,0.012213940963429232,0.0485262726049293,0.010496726298010682,0.07012960592579452,0.014222988223628382,0.026438374914488742,0.014800099408698765,0,0,12,19.019669,7.0295005,0.17890964,5920.818879556313,44037.13906510422,19.019669,7.0295005,0.17890964,18.490952,0.1693499,19.08454,7.029693,15.879461,17.100483,18.660385,20.199923,21.389935,0.0,741,289.2893717,-33.5167219,1547.490,2924.376,0.361,26,0.01,0.203,-37.6,6,7,26.9444,0.1750,0.3077,0.0538,60.5656,10.5908,5.72,27.0817,0.1374,0.5839,0.0788,53.3706,7.1982,7.41,26.6865,0.1222,0.5048,0.0601,76.8094,9.1503,8.39,26.7700,0.1864,0.6303,0.1181,71.1190,13.3205,5.34,26.3913,0.2219,0.8622,0.1956,100.8069,22.8642,4.41,26.4651,0.1932,0.9884,0.1925,94.1824,18.3478,5.13,26.6488,0.1608,0.5236,0.0836,79.5170,12.6928,6.26,26.6706,28.0021,0.851,0.156,2.439,10.10,0.263,0.111,0.264,26.6860,0.85,10.30
1,unmatched,,762,1.264300,1.262638,0.275345,1.233953,-0.261118,1.235343,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,4333,289.2815166387742,-33.51664433537682,0.09038406521428147,0.015182714937976677,0.12708073996087066,0.0157183141298722,0.12637518338913195,0.016326282083093065,0.09056216572436988,0.013302169246715168,0.10488869201247589,0.015742527536927214,0.04534848338419594,0.010257551700706316,0.053193749734475645,0.011312094470444622,0.046966573233267014,0.009638221310356857,0.03423777115520757,0.012856522155287077,0.05228428855827162,0.011111460528162597,0.015320276163163378,0.01862747729746704,0.03148987933572324,0.024446840847410212,0.09625912573971405,0.01654662901324716,0.1381697286583722,0.01741043788974707,0.13100531447654928,0.01792457979113583,0.08764012719558252,0.01468540784857441,0.11355222960018932,0.017398729156376025,0.0498649758762838,0.011546178369306903,0.06349212508094933,0.012781191846096211,0.05029752271866444,0.010860486357696446,0.03598227129458831,0.014775398103971105,0.05423475027811177,0.012576746079842833,0.010127577323511864,0.020987524994462124,0.024651929189379477,0.02723141150301119,0.09103813142336896,0.01850358989444604,0.13663860740756187,0.01971514124763297,0.12186192674725438,0.020056567568229048,0.07260267320480529,0.016395250448839313,0.11451770236656014,0.01956906867232405,0.052203367643138265,0.01310515427387095,0.06420159811834393,0.01442316882040336,0.04802554489319345,0.012277854853624651,0.034025922096655635,0.016784924890557912,0.04654498203836603,0.014157110243688596,0,0,12,6.270539,8.470428,0.0388717,5920.818879556313,44037.13906510422,6.270539,8.470428,0.0388717,6.2423835,0.037297413,6.2423835,8.506119,5.7191553,6.027507,6.2383013,6.4092784,6.569356,0.0,762,289.2814249,-33.5169871,1945.017,2908.521,0.199,132,1.00,0.052,-55.4,7,7,24.0113,0.0284,4.5853,0.1213,902.5542,23.8828,37.79,23.2730,0.0108,19.4932,0.1942,1781.6216,17.7523,100.36,22.9706,0.0103,15.4702,0.1471,2353.8305,22.3859,105.15,23.0072,0.0172,20.1679,0.3224,2275.6262,36.3799,62.55,22.9951,0.0269,19.6821,0.4931,2301.1916,57.6520,39.92,22.9464,0.0211,25.2580,0.4959,2406.8024,47.2509,50.94,22.9816,0.0157,15.3419,0.2240,2329.9960,34.0147,68.50,22.9679,27.2140,0.300,0.277,0.402,9.40,0.940,2.549,0.528,22.9710,0.30,9.40
1,unmatched,,755,1.461879,1.060486,1.213988,0.814447,0.677525,0.815837,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,4336,289.28896877264447,-33.51662126470686,0.02667522115147358,0.00923040742762766,0.058526137096964324,0.01033592936922463,0.05965128779346327,0.010288303510665427,0.0455269429267172,0.00823251421378696,0.031255804285718156,0.009520223993878932,0.02201569924331022,0.006085142478253889,0.022560974793629226,0.006707661989339848,0.023353369451711504,0.005653400295415741,0.016174232943206465,0.007661143611122576,0.014600355138021845,0.006690800390870208,0.0029676973989755757,0.0082403923672356,0.019472507210170062,0.010559690733880057,0.03024752661753276,0.012573095199475836,0.0727910174439328,0.013975699695268835,0.079480401885241,0.01402555103671881,0.05019823310392277,0.011260455472607846,0.03977766001343983,0.012945089425745423,0.02649528579447119,0.008210126640910247,0.02512518507793058,0.009106464474505515,0.02677288457969684,0.0076557734507451,0.015193634973848473,0.010474903966468378,0.012498753853093666,0.009169645415250421,0.005311085303580982,0.01147619290872149,0.026121252006067942,0.0147150207797183,0.026459926730062994,0.015859855238970818,0.07262736498629382,0.017553925527415273,0.08751845393263585,0.017757884363368837,0.03961422736006586,0.014207063828927328,0.03993625923304314,0.016362634766064286,0.026962157697369312,0.010390914370767414,0.023581862441187745,0.011590945627191896,0.02302414983852124,0.009684411661628619,0.01629142035051149,0.01330750004167967,0.011087903794248784,0.011727122380409967,0,0,12,6.5172725,4.9453135,0.079588614,5920.818879556313,44037.13906510422,6.5172725,4.9453135,0.079588614,6.462947,0.07715799,6.5379505,4.9510064,5.458148,6.164654,6.4729486,6.7207747,7.027942,0.0,755,289.2885643,-33.5168475,1587.880,2916.844,0.481,60,0.55,0.212,-13.8,7,7,25.6416,0.0947,1.0216,0.0931,201.0811,18.3175,10.98,25.9486,0.0871,1.6582,0.1385,151.5511,12.6554,11.98,26.0564,0.1190,0.9019,0.1045,137.2249,15.9021,8.63,25.8200,0.1352,1.5120,0.2005,170.6034,22.6216,7.54,25.6296,0.1885,1.7389,0.3296,203.3129,38.5408,5.28,25.2277,0.1104,3.0895,0.3307,294.3906,31.5082,9.34,25.0312,0.0658,2.3230,0.1451,352.7943,22.0302,16.01,25.1012,28.0425,1.332,1.151,2.204,10.50,0.698,0.340,0.409,26.0560,1.31,10.80
1,unmatched,,500,1.009020,1.058875,0.169569,-0.994670,-0.366894,-0.993280,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,4337,289.27069899626827,-33.516601697090074,-0.04585947499513806,0.026156607720978917,-0.012560368135713982,0.029477445083202932,-0.15685894646607157,0.03200869657795894,-0.2599619500389741,0.026733103939817777,-0.06572051110692452,0.03091420034700446,0.08430282904596892,0.022027860173672635,0.09714820471934084,0.02479806991069031,0.07600882870147378,0.01958498323095021,-0.016045165814960814,0.024287278954372122,-0.015813632866375712,0.020474490458093804,0.00229679744545517,0.044431068344333774,0.05404713806499488,0.05593093533488257,-0.052144100286473816,0.024054355544808403,0.014901691798566484,0.027121222520178994,-0.2273507596051963,0.02919162691193291,-0.32994393785490783,0.024649989102129524,-0.06707949226536176,0.028706886572804933,0.10362702325733371,0.020123133854626434,0.11694966177698517,0.022602624944261608,0.07305876935054108,0.0179750841953427,-0.01174052678142707,0.022324821733788663,-0.028314558357067022,0.01876923925558483,-0.0216800396747411,0.041302111196265735,0.03525326953361955,0.05148782398476041,-0.0527773361718836,0.022823195948609546,0.04216762755062796,0.02594897181370826,-0.2893950397251107,0.027577841888921813,-0.37320142438401316,0.023379576857750155,-0.06424441984928682,0.027269647122599466,0.10843006394060463,0.019061201515099258,0.11850470294833293,0.021401471248639392,0.06132672865573753,0.01707333004723549,-0.013015721231933685,0.02133684090916349,-0.023068238005531278,0.01785369730229519,0,0,12,17.396301,145.40514,0.14151481,5920.818879556313,44037.13906510422,17.396301,145.40514,0.14151481,18.297012,0.094143376,17.355886,145.39488,16.90852,17.33325,18.246593,19.463467,20.832851,0.0,500,289.2706425,-33.5163254,2484.390,2948.254,0.359,2090,0.03,0.086,-70.4,6,7,26.4069,0.8157,0.5048,0.5653,99.3667,111.2677,0.89,21.9011,0.0127,68.9625,0.8109,6302.9643,74.1115,85.05,20.5842,0.0050,139.3313,0.6470,21199.6426,98.4382,215.36,20.0861,0.0042,297.2417,1.1390,33539.0597,128.5128,260.98,19.8143,0.0056,368.4535,1.8924,43078.8583,221.2614,194.70,19.6353,0.0039,533.1192,1.9243,50800.2524,183.3683,277.04,19.4856,0.0025,383.9513,0.8892,58311.4097,135.0389,431.81,19.4881,26.0739,0.618,0.518,0.659,3.70,0.863,4.999,0.035,20.5840,4.39,6.40
1,matched,734,734,0.479230,0.077970,0.476486,-0.051211,-0.059977,-0.049821,0.536463,-0.001390,0.20,6.00,4.50,6.00,0.20,10,4344,289.2806171539964,-33.51659912528418,1.1462892558876296,0.012886368717770911,1.5304195161424645,0.014015417077272465,1.5929056766074294,0.01354409949385922,1.306765228770754,0.01030103376866019,1.249646925952309,0.012066192098334554,0.7412530466919474,0.008065319162601928,0.6687542773451324,0.00867777632386427,0.5908697962202143,0.0068360744265779025,0.514747204648068,0.008560846330902021,0.4140633940631511,0.0060665270999741465,0.1972541470109317,0.009827528355505358,0.5574180066038628,0.014196360235570193,1.2437353770139852,0.011826394789077717,1.6608125029557699,0.012814525834567334,1.727848062476961,0.012609082860010657,1.4215285758640834,0.009897500693190418,1.3568171012598187,0.011551069765760268,0.7978115342906567,0.007909995424680924,0.7168751192254149,0.00855063397336035,0.6374553347361894,0.006880226902577351,0.5668784262307818,0.009140783424111901,0.45280762832870003,0.006661713656563265,0.31006501405371956,0.01141604241546831,0.8320594262313274,0.015938063743142324,1.236905513676055,0.012316583350973308,1.65436757213687,0.013366779014250686,1.7196785249968642,0.013210394986984562,1.417745009441523,0.010486007367406515,1.3510230683021716,0.01223275051275685,0.7882674811858417,0.00849585210946873,0.7050701596848249,0.009216479259642368,0.628949675457193,0.007457104435076581,0.564002614900769,0.010313195614175395,0.45440817538193756,0.007664391295632615,0,0,12,6.1111817,83.023026,0.0029789594,5920.818879556313,44037.13906510422,6.1111817,83.023026,0.0029789594,6.098974,0.00303803,6.098974,83.11551,6.000672,6.0496726,6.1075983,6.1671977,6.2195,0.0,734,289.2804584,-33.5165849,1993.362,2932.659,0.196,95,0.99,0.075,-75.7,6,7,28.3872,0.8572,0.0815,0.0980,16.0367,19.2818,0.83,25.1135,0.0455,3.5781,0.1531,327.0319,13.9913,23.37,24.0457,0.0222,5.7467,0.1186,874.3823,18.0450,48.46,23.7833,0.0256,9.8683,0.2350,1113.4830,26.5162,41.99,23.8010,0.0433,9.3692,0.3810,1095.4307,44.5514,24.59,23.6900,0.0317,12.7337,0.3771,1213.3777,35.9308,33.77,23.6647,0.0222,8.1780,0.1691,1242.0067,25.6831,48.36,23.6874,27.8759,4.310,4.229,4.388,8.70,1.000,0.994,0.245,24.0460,4.31,8.70
